Year,Month,modern,Tmp,Rain,Evap,C_inp,FYM,PC,DPM_RPM,DPM_t_C_ha,RPM_t_C_ha,BIO_t_C_ha,HUM_t_C_ha,IOM_t_C_ha,SOC_t_C_ha,deltaC
2015,4,96.35,12.704199999999998,21.008,10.060745965870234,0.2603579130415858,0,1,1.6,0.2643631141624651,3.990227318460146,0.4718879923245569,18.18856070213348,2.25,25.165039127080647,-126.58020317851648
2015,5,96.35,16.324070564516127,2.626,15.528265075036686,0.2525870221535637,0,1,1.6,0.2463969720850544,3.961681267394171,0.4766144151451246,18.193005025599,2.25,25.12769768022335,-126.70721467699563
2015,6,96.15,20.250993055555558,42.824,18.349691613170656,0.2801289803571776,0,1,1.6,0.2310631091911278,3.9025017554801655,0.4783099942036747,18.193415276598763,2.25,25.055290135473733,-126.97939969860596
2015,7,96.05,23.22979838709678,34.946000000000005,21.717160983415727,0.2786712310758008,0,0,1.6,0.1845068843384272,3.687044284474756,0.4680189570045488,18.17405993739347,2.25,24.763630063211203,-128.038953359229
2015,8,96.11,21.738017473118283,19.19,18.798122139540013,0.2719377745928241,0,0,0.8,0.134130600572936,3.558165579472949,0.4551998650211941,18.15120331556199,2.25,24.54869936062907,-128.82498631290406
2015,9,96.03,16.82336944444444,13.332,9.687145423437077,0.2871075650478797,0,0,0.8,0.1486137917656529,3.5251884184265494,0.4450871318645654,18.13369766694644,2.25,24.502587009003204,-129.01130406865423
2015,10,95.75,13.510167338709682,33.330000000000005,4.841941218436375,0.3111872345277914,0,1,0.8,0.2036302492702794,3.612204339076827,0.4437183890297924,18.129894767691265,2.25,24.639447745068164,-128.56253892587966
2015,11,95.65,10.340930555555554,27.472,1.844629192100296,0.2318642572339415,0,1,0.8,0.2177443506698049,3.6793436948100777,0.4459197098859324,18.1310417831535,2.25,24.724049538519317,-128.29933964462148
2015,12,95.79,6.256395833333334,5.454,0.6243298369016703,0.1991323404456457,0,1,0.8,0.2477161957703688,3.755576780550401,0.4480835644160439,18.13293822210249,2.25,24.834314762839306,-127.9296387774772
2016,1,96.6,7.2,81.2,1.14507225,0.158144688589196,0,0,0.8,0.2047387477566335,3.775214019667152,0.4523962916899172,18.136645777220043,2.25,24.818994836333744,-127.94835393108129
2016,2,96.5,7.1,99.6,1.7692758992999993,0.159706155007847,0,0,0.8,0.183200168035338,3.796451738064131,0.4546366027678603,18.13814110661453,2.25,24.822429615481852,-127.91671047565822
