Year,Month,DPM_t_C_ha,RPM_t_C_ha,BIO_t_C_ha,HUM_t_C_ha,IOM_t_C_ha,SOC_t_C_ha,deltaC
2014,10,0.19234359354039293,3.7130845237134604,0.45751811896547057,18.17491576041121,2.25,24.787861996630532,-127.92116185534186
2014,11,0.19193424036743098,3.753784138712548,0.4589557212572913,18.175749067322506,2.25,24.830423167659777,-127.80089524036708
2014,12,0.23566316749876237,3.839035034543444,0.4602963913055629,18.176935115871572,2.25,24.96192970921934,-127.38070358007991
2015,1,0.2327021262360794,3.8907959110867494,0.4634224579021509,18.18006085607937,2.25,25.01698135130435,-127.14336162601403
2015,2,0.22801727741800798,3.9327416886074786,0.4661668618326994,18.182946067983803,2.25,25.05987189584199,-126.97231228666972
2015,3,0.22174577009196686,3.9792972930569,0.469131433268254,18.18599636411843,2.25,25.106170860535553,-126.79506726752533
2015,4,0.26436311416246516,3.9902273184601467,0.4718879923245569,18.18856070213348,2.25,25.165039127080647,-126.58020317851648
2015,5,0.2463969720850544,3.961681267394171,0.47661441514512465,18.193005025599,2.25,25.12769768022335,-126.70721467699563
2015,6,0.23106310919112785,3.9025017554801655,0.47830999420367476,18.193415276598763,2.25,25.055290135473733,-126.97939969860595
2015,7,0.18450688433842724,3.6870442844747555,0.4680189570045488,18.17405993739347,2.25,24.763630063211203,-128.038953359229
2015,8,0.13413060057293608,3.558165579472949,0.4551998650211941,18.15120331556199,2.25,24.54869936062907,-128.82498631290406
2015,9,0.14861379176565295,3.5251884184265494,0.44508713186456544,18.133697666946436,2.25,24.502587009003204,-129.01130406865425
2015,10,0.2036302492702794,3.612204339076827,0.4437183890297924,18.129894767691265,2.25,24.639447745068164,-128.56253892587966
2015,11,0.21774435066980494,3.6793436948100777,0.44591970988593244,18.1310417831535,2.25,24.724049538519314,-128.29933964462148
2015,12,0.24771619577036885,3.755576780550401,0.4480835644160439,18.132938222102492,2.25,24.834314762839306,-127.92963877747721
2016,1,0.20473874775663353,3.7752140196671524,0.4523962916899172,18.136645777220043,2.25,24.818994836333744,-127.94835393108129
2016,2,0.183200168035338,3.796451738064131,0.4546366027678603,18.138141106614526,2.25,24.822429615481855,-127.91671047565822
2016,3,0.22828639266472817,3.8826306595799354,0.45592198147696245,18.139068827688394,2.25,24.95590786141002,-127.42348353162613
2016,4,0.3213012938311455,3.937133324133019,0.459228805175423,18.142058263668563,2.25,25.10972168680815,-126.87143420195856
2016,5,0.28383139578207617,3.9269041299614926,0.46810333860618997,18.150852932494765,2.25,25.079691796844525,-126.98657324549056
