Year,Month,modern,Tmp,Rain,Evap,C_inp,FYM,PC,DPM_RPM,DPM_t_C_ha,RPM_t_C_ha,BIO_t_C_ha,HUM_t_C_ha,IOM_t_C_ha,SOC_t_C_ha,deltaC
2012,8,107.5,23.156451612903226,6.86,22.269074504046323,0.2755924100060277,0,1,0.75,0.1578493734202002,4.072204328986619,0.4901759279582917,18.83570619381082,2.25,25.805935824175933,-23.67304510082501
2012,9,107.24,18.43663888888889,26.86600000000001,10.552417877096508,0.299930985940701,0,1,0.75,0.1732289694225402,4.092307009190029,0.4859396893552921,18.82923843132525,2.25,25.83071409929312,-23.610421626801383
2012,10,107.34,13.69076948924731,13.938,3.738562507238408,0.2489221775636967,0,1,0.75,0.181684365638278,4.133060196565831,0.4854263775958931,18.827800155486,2.25,25.877971095286,-23.44381734563017
2012,11,107.26,8.276090066425121,13.13,1.143836904263409,0.1271409050425456,0,1,0.75,0.1723403752374333,4.152389705575241,0.4863939828882918,18.82869301694296,2.25,25.889817080643923,-23.41386359367792
2012,12,107.18,6.622586693548386,5.656,1.3300324100350012,0.1045364373296062,0,1,0.75,0.168285747774681,4.170804990825674,0.4870842417344254,18.82937950713085,2.25,25.90555448746564,-23.37146694164527
2013,1,108.01,6.887975806451611,63.22600000000001,1.9380292248238773,0.1472610212760305,0,0,0.75,0.1572628329186741,4.182915937831968,0.4873098551424715,18.829288599920755,2.25,25.90677722581387,-23.337850397051497
2013,2,107.91,5.416090773809523,79.386,1.6082861472151082,0.1726858098996574,0,0,0.75,0.1744420111438435,4.225699299315099,0.4874090013284538,18.829208128019072,2.25,25.96675843980647,-23.091014032129987
2013,3,107.81,8.271781586021506,96.96,3.686920790260673,0.191671971370473,0,1,0.75,0.1953299049060847,4.280743008437311,0.4881923715068322,18.82994929902221,2.25,26.04421458387244,-22.78708796348805
2013,4,107.71,10.543011805555556,56.964,7.221038795573187,0.2290128586017471,0,1,1.5,0.2458154534796462,4.297398226247421,0.4897486296934216,18.83145888874337,2.25,26.11442119816386,-22.51798722732489
2013,5,107.61,11.13557190860215,47.47,6.7791393674704254,0.2967499057337558,0,1,1.5,0.3085865168953265,4.335269734289966,0.4935894800743498,18.8356665431742,2.25,26.223112274433845,-22.1145979652847
2013,6,107.51,16.352145833333335,70.49800000000002,11.19133997993652,0.2238306267320539,0,1,1.5,0.2402039790449341,4.287918428612355,0.5010910026884489,18.84371649996092,2.25,26.12292991030666,-22.497969357994528
2013,7,107.55,23.17917338709677,14.342,20.0299640222732,0.2059771290976978,0,1,1.5,0.1665611359563697,4.154557500295073,0.5001803928886812,18.841059863773346,2.25,25.912358892913467,-23.28786070201061
2013,8,107.47,21.27396505376344,6.262,16.935033469988525,0.2628594157803002,0,1,0.75,0.1485743552496189,4.117895717241834,0.494146610423347,18.83279775299325,2.25,25.84341443590806,-23.553772002892327
2013,9,107.21,18.560125000000006,21.614,10.112126277815598,0.2403909425892724,0,1,0.75,0.1445996394090096,4.1008947092516665,0.4890465202844729,18.82566831320719,2.25,25.81020918215233,-23.70748745974072
2013,10,107.11,15.281229166666662,29.49200000000001,5.138513441557693,0.2176282078393701,0,1,0.75,0.1478720198264403,4.107173178255966,0.4859804888986639,18.82117671603154,2.25,25.812202403012613,-23.72912500159008
2013,11,107.01,8.6383125,58.37800000000001,1.7507216022650245,0.1064920328115176,0,1,0.75,0.1393339510854269,4.112184821457015,0.4856530708385962,18.82054887305908,2.25,25.80772071644012,-23.76726323930889
2013,12,106.91,4.50071438172043,24.644,1.0239302610155183,0.1064272493793765,0,1,0.75,0.1568557791269621,4.145318641273911,0.4855951692960463,18.82041712752399,2.25,25.85818671722091,-23.603632534875963
2014,1,107.98,6.91567069892473,47.46999999999999,1.204074926460118,0.1292427765064195,0,0,0.75,0.1429129508915287,4.14724868840509,0.4853169635136746,18.819675747736373,2.25,25.845154350546665,-23.62462588443004
2014,2,107.88,6.58740625,21.008,2.8829947198245063,0.1088947810729167,0,0,0.75,0.1289333580663792,4.141324646215313,0.4845568388150059,18.81840006132505,2.25,25.823214904421743,-23.69578253272131
2014,3,107.78,9.62048185483871,56.964000000000006,6.86465149903837,0.1917538634512208,0,1,0.75,0.1586219127239527,4.18645642729021,0.4833508351437555,18.81661065114669,2.25,25.895039826304608,-23.407960832311005
2014,4,107.68,13.987634722222223,35.956,10.002549464589572,0.2509429634751863,0,1,1.5,0.2175474458830731,4.179946896193169,0.4822565317770699,18.814294008870142,2.25,25.944044882723457,-23.21222082431951
2014,5,107.58,14.3497063172043,34.541999999999994,13.562539885344876,0.2128368444924105,0,1,1.5,0.216775731031702,4.154593185865868,0.4845206951391651,18.815781876145845,2.25,25.92167148818258,-23.29970476176324
2014,6,107.48,19.332048611111112,58.776,17.57822577248064,0.2856712931039764,0,1,1.5,0.2277805891845256,4.104346939208954,0.4847783460030851,18.81384709091256,2.25,25.88075296530912,-23.461530563505416
2014,7,107.38,20.24127688172043,44.440000000000005,16.297386583329878,0.2956306128654554,0,1,1.5,0.2316720132253207,4.049777168570221,0.4851785280593207,18.81182661402037,2.25,25.82845432387523,-23.672877762033195
2014,8,107.28,20.653084677419347,25.652,16.231042991816366,0.2953203848209381,0,1,0.75,0.1796330421404478,4.043379686182947,0.485392865876582,18.80950237106716,2.25,25.76790796526714,-23.92194560571237
2014,9,107.18,19.8963125,55.95400000000001,11.274706156577407,0.2597566917114364,0,1,0.75,0.1555865723417552,4.025415874334587,0.4820578402785548,18.80328299836057,2.25,25.716343285315464,-24.1420133384026
2014,10,107.08,16.34316061827957,32.724000000000004,5.856919948737396,0.2523832182488689,0,1,0.75,0.1616042833911913,4.042629736396743,0.4792922424503418,18.798429087270105,2.25,25.73195534950838,-24.11379684771042
