Year,Month,modern,Tmp,Rain,Evap,C_inp,FYM,PC,DPM_RPM,DPM_t_C_ha,RPM_t_C_ha,BIO_t_C_ha,HUM_t_C_ha,IOM_t_C_ha,SOC_t_C_ha,deltaC,Tipo
2012,3,87.28,10.365853494623655,4.82,10.15828045123509,0.1134778375220537,0,0,0.67,0.0792364491148854,3.320982589256677,0.37436182981197,14.554401686575458,2.25,20.57898255475899,-229.89222557647705,Tradicional
2012,4,87.2,9.628916666666663,9.29,5.1787562957354005,0.1878946060128794,0,1,1.44,0.1578385013626881,3.3462541130663164,0.3727918794232563,14.552253119782218,2.25,20.67913761363448,-229.3926413620532,Tradicional
2012,5,87.11999999999999,16.508850806451612,7.87,14.947382594361011,0.1619814901982747,0,1,1.44,0.1490018380679667,3.30560463147802,0.3737979266292013,14.552135482412105,2.25,20.63053987858729,-229.6181736470506,Tradicional
2012,6,87.03999999999999,20.611062500000006,5.43,20.226988113589098,0.2105728143780681,0,1,1.44,0.1585422051380336,3.24932426632386,0.3725347688050762,14.548505995141095,2.25,20.578907235408067,-229.85905151223352,Tradicional
2012,7,86.96,20.564764784946234,8.08,21.49160784651096,0.1696995147689264,0,1,1.44,0.136778216948103,3.179137977129492,0.3718843508586771,14.545481985414652,2.25,20.483282530350923,-230.32066389320727,Tradicional
2012,8,86.88,23.156451612903226,6.86,22.269074504046323,0.2462701853167042,0,1,0.67,0.1233288636363018,3.166845923160638,0.3680068460604175,14.537832945672267,2.25,20.446014578529624,-230.50350985799872,Tradicional
2012,9,86.61999999999999,18.43663888888889,26.86600000000001,10.552417877096508,0.1876735150799011,0,1,0.67,0.1102085353147767,3.161573787153928,0.3656749050789561,14.532973376036283,2.25,20.420430603583945,-230.65277849215727,Tradicional
2012,10,86.72,13.69076948924731,13.938,3.738562507238408,0.1848324684817203,0,1,0.67,0.1218716420571487,3.193845775838274,0.3644149045539539,14.530256883178142,2.25,20.46038920562752,-230.4713095625933,Tradicional
2012,11,86.64,8.276090066425121,13.13,1.143836904263409,0.0920429389876655,0,1,0.67,0.1159806896877685,3.2077560918844847,0.3647847146675666,14.530165884093996,2.25,20.46868738033381,-230.4441475900865,Tradicional
2012,12,86.56,6.622586693548386,5.656,1.3300324100350012,0.1113812110131396,0,0,0.67,0.1112276261993631,3.2214282331234885,0.3647586551965532,14.529416787465182,2.25,20.476831301984586,-230.4225339544101,Tradicional
2013,1,87.38000000000001,6.887975806451611,63.22600000000001,1.9380292248238773,0.0933274977034247,0,0,0.67,0.0996713806721544,3.221672404252753,0.3644971556560488,14.52834560083094,2.25,20.46418654141189,-230.46021476932253,Tradicional
2013,2,87.28,5.416090773809523,79.386,1.6082861472151082,0.0673250191809484,0,0,0.67,0.0906644318974271,3.218937166423092,0.3640888249154952,14.527320588724214,2.25,20.45101101196023,-230.5162952210007,Tradicional
2013,3,87.18,8.271781586021506,96.96,3.686920790260673,0.1211782622211485,0,0,0.67,0.0927055879177594,3.222625602289466,0.3624241396942992,14.524295530655523,2.25,20.452050860557048,-230.4989767297833,Tradicional
2013,4,87.08,10.543011805555556,56.964,7.221038795573187,0.1783132983496459,0,1,1.44,0.1566855086692283,3.2392810785533768,0.3614052128815108,14.522222042695674,2.25,20.52959384279979,-230.11393973988515,Tradicional
2013,5,86.98,11.13557190860215,47.47,6.7791393674704254,0.1680116449636459,0,1,1.44,0.1823598796447948,3.2472116589736304,0.363292525254969,14.5234237540612,2.25,20.5662878179346,-229.93883907092567,Tradicional
2013,6,86.88000000000001,16.352145833333335,70.49800000000002,11.19133997993652,0.1901055694009993,0,1,1.44,0.1747785994004447,3.22259500603678,0.3662054774590459,14.524876644681372,2.25,20.53845572757764,-230.08048522435644,Tradicional
2013,7,86.92,23.17917338709677,14.342,20.0299640222732,0.1511703581639631,0,1,1.44,0.1204849068084126,3.122401321947309,0.3661801746068754,14.521097476388832,2.25,20.38016387975143,-230.84541817831828,Tradicional
2013,8,86.84,21.27396505376344,6.262,16.935033469988525,0.1760968368222357,0,1,0.67,0.0966332199300711,3.0874065503539105,0.3622331170466271,14.51337182085867,2.25,20.30964470818928,-231.19442358795817,Tradicional
2013,9,86.58,18.560125000000006,21.614,10.112126277815598,0.2270487924030418,0,1,0.67,0.1181319075029113,3.107626523538678,0.3580504218069885,14.505823102169233,2.25,20.33963195501781,-231.0793840674892,Tradicional
2013,10,86.48,15.281229166666662,29.49200000000001,5.138513441557693,0.2231323052390841,0,1,0.67,0.1341283592373941,3.1517581808681463,0.357006574288674,14.502537915824764,2.25,20.39543103021898,-230.8440645349253,Tradicional
2013,11,86.38000000000001,8.6383125,58.37800000000001,1.7507216022650245,0.1185339931537699,0,1,0.67,0.1325418193096497,3.17988545344172,0.3579391495182353,14.50283689662874,2.25,20.423203318898345,-230.73536706319032,Tradicional
2013,12,86.28,4.50071438172043,24.644,1.0239302610155183,0.0535059114632039,0,0,0.67,0.1125387474287488,3.1763286237198867,0.358805522735299,14.503252469556449,2.25,20.400925363440383,-230.8582586206136,Tradicional
2014,1,87.34,6.91567069892473,47.46999999999999,1.204074926460118,0.1436497275058093,0,0,0.67,0.1204268722266697,3.2072358283611497,0.3587170676950052,14.502146087741387,2.25,20.438525856024214,-230.6370342690676,Tradicional
2014,2,87.24,6.58740625,21.008,2.8829947198245063,0.1229102816111243,0,0,0.67,0.1186319436526316,3.2281319219228566,0.3590768798699052,14.501631800552774,2.25,20.45747254599817,-230.5264756677473,Tradicional
2014,3,87.14,9.62048185483871,56.964000000000006,6.86465149903837,0.1458877231474308,0,0,0.67,0.1081673066426967,3.232204925588278,0.3586722708305404,14.499464672794437,2.25,20.44850917585595,-230.5562728285272,Tradicional
2014,4,87.03999999999999,13.987634722222223,35.956,10.002549464589572,0.2243697688476284,0,1,1.44,0.1780910219232441,3.2416365511631,0.3577230277539908,14.49666023421192,2.25,20.52411083505225,-230.1788901341833,Tradicional
2014,5,86.94,14.3497063172043,34.541999999999994,13.562539885344876,0.1886344341588395,0,1,1.44,0.1842436449180179,3.233259634921218,0.3608521791022342,14.498500717277029,2.25,20.52685617621849,-230.1682577525769,Tradicional
2014,6,86.84,19.332048611111112,58.776,17.57822577248064,0.2146339945214574,0,1,1.44,0.1745862939432025,3.193192851154554,0.3634004398342533,14.498520674912196,2.25,20.479700259844204,-230.4037487310484,Tradicional
2014,7,86.74,20.24127688172043,44.440000000000005,16.297386583329878,0.2469988248197235,0,1,1.44,0.1873840832444908,3.159965889105936,0.3645919027671392,14.496920665262316,2.25,20.458862540379883,-230.5189104246643,Tradicional
2014,8,86.64,20.653084677419347,25.652,16.231042991816366,0.2435206850830226,0,1,0.67,0.1406224142282466,3.1691188163013213,0.3663805525799763,14.496023421603974,2.25,20.42214520471352,-230.71674674615937,Tradicional
2014,9,86.53999999999999,19.8963125,55.95400000000001,11.274706156577407,0.2067204616404507,0,1,0.67,0.1175856604653996,3.1624855587404603,0.3648033302851839,14.4915977977767,2.25,20.386472347267745,-230.9138290614551,Tradicional
2014,10,86.44,16.34316061827957,32.724000000000004,5.856919948737396,0.1808105596930216,0,1,0.67,0.112928459702563,3.1709763831073854,0.3631206734852248,14.487846809143909,2.25,20.38487232543908,-230.950493242622,Tradicional
2014,11,86.34,10.134520833333331,99.78800000000004,1.310402194573081,0.0937160235850008,0,1,0.67,0.1021598388889697,3.1743467087469086,0.362946209852214,14.486893688472671,2.25,20.376346445960763,-231.0125887269011,Tradicional
2014,12,86.24,6.601987231182795,42.42,1.299341713877795,0.0759623808230383,0,0,0.67,0.0892014518098147,3.167542976566672,0.3623391293282973,14.485436408497378,2.25,20.35451996620216,-231.1386741198928,Tradicional
2015,1,87.30000000000001,5.466074596774193,46.46,1.8144281308326669,0.051999945860188,0,0,0.67,0.0775908016402173,3.155960589916642,0.361522436956445,14.48388948926271,2.25,20.32896331777601,-231.25058764815165,Tradicional
2015,2,87.2,4.554815476190476,64.034,1.5026517635048493,0.1224992323711256,0,0,0.67,0.1022411615909755,3.193598687349632,0.3605567210700197,14.482264758172288,2.25,20.38866132818292,-230.939995456488,Tradicional
2015,3,87.10000000000001,9.500137768817202,88.678,5.734016981536264,0.1467921306185444,0,0,0.67,0.1022722787262206,3.200405086047402,0.3590898775702868,14.479016686454088,2.25,20.390783928798,-230.9137795918741,Tradicional
2015,4,87.0,12.704199999999998,21.008,10.060745965870234,0.2202111098053612,0,1,1.44,0.1779928117884556,3.218909063351989,0.3580684863587602,14.476459557079924,2.25,20.48142991857913,-230.4629814858604,Tradicional
2015,5,87.0,16.324070564516127,2.626,15.528265075036686,0.2272125605790745,0,1,1.44,0.1953342333449928,3.210631115178061,0.3609216906829114,14.477532421805348,2.25,20.494419461011315,-230.39030987391297,Tradicional
2015,6,86.80000000000001,20.25099305555556,42.824,18.349691613170656,0.1714247759190251,0,1,1.44,0.1476848768173899,3.145610480875547,0.3639515666619098,14.477884675533405,2.25,20.38513159988825,-230.9308262339882,Tradicional
2015,7,86.7,23.22979838709678,34.946000000000005,21.717160983415727,0.1626550881089372,0,1,1.44,0.1222838648467962,3.0535498381195536,0.3615046226661619,14.471121671491773,2.25,20.258459997124284,-231.5605615702292,Tradicional
2015,8,86.76,21.738017473118283,19.19,18.798122139540013,0.2254986633804001,0,1,0.67,0.1156736554893478,3.047275359960173,0.3575422178539266,14.46284056673942,2.25,20.23333180004287,-231.68658565162048,Tradicional
2015,9,86.68,16.82336944444444,13.332,9.687145423437077,0.1561383417983228,0,1,0.67,0.1006769150882595,3.0407667164015315,0.3556275565422471,14.458163543389842,2.25,20.20523473142188,-231.83553664517177,Tradicional
2015,10,86.4,13.510167338709682,33.330000000000005,4.841941218436375,0.2471761839892088,0,1,0.67,0.1434201281402287,3.1147099837880967,0.3540645886611674,14.4546246057166,2.25,20.31681930630609,-231.3373174885729,Tradicional
2015,11,86.30000000000001,10.340930555555554,27.472,1.844629192100296,0.0894417078294499,0,1,0.67,0.116664363324796,3.1150879003821395,0.3553858923145451,14.455042823036347,2.25,20.29218097905783,-231.4771593768412,Tradicional
2015,12,86.44000000000001,6.256395833333334,5.454,0.6243298369016703,0.085228611308873,0,0,0.67,0.1034282381248279,3.117739228337067,0.3555864515600846,14.454323862279626,2.25,20.281077780301604,-231.54469390432385,Tradicional
2016,1,87.26,7.2,81.2,1.14507225,0.0919714470508245,0,0,0.67,0.0930361767690354,3.116177496634725,0.3550270160148288,14.452512850680415,2.25,20.266753540099007,-231.5914201753001,Tradicional
2016,2,87.16,7.1,99.6,1.7692758992999993,0.1384630713358983,0,0,0.67,0.1065452475930546,3.143382912619236,0.354043157585384,14.45020378216836,2.25,20.304175099966034,-231.38670492666407,Tradicional
2016,3,87.06,7.6,64.4,3.721141351199999,0.0575627320208769,0,0,0.67,0.0786571239539253,3.117052263236168,0.3536278587069837,14.448393362317216,2.25,20.24773060821429,-231.66376206649144,Tradicional
2016,4,86.96,10.2,20.8,6.744107747999999,0.1942442439611217,0,1,1.44,0.1593929661392866,3.144377512995572,0.3521911545171269,14.44558723472838,2.25,20.35154886838036,-231.1469611559576,Tradicional
2016,5,86.86,14.8,20.0,11.806169348399996,0.2313223305733978,0,1,1.44,0.1992939098092976,3.1525007440163013,0.3541898487645463,14.445697910338769,2.25,20.40168241292892,-230.905142773602,Tradicional
2016,6,86.88,19.3,12.5,17.751575352000003,0.2092763120185715,0,1,1.44,0.1754971586640527,3.1137136022298426,0.3580308138191841,14.446723549847585,2.25,20.34396512456066,-231.1830272228641,Tradicional
2016,7,86.66,21.6,34.5,18.166171829400003,0.1924337840023228,0,1,1.44,0.1502305370557847,3.049693711746037,0.3589026123848816,14.443841867433283,2.25,20.252668728619987,-231.646942406065,Tradicional
2016,8,86.72,22.1,3.6,20.67655553880001,0.1891707988251346,0,1,0.67,0.1057812802761733,3.0187545853840807,0.357189577582524,14.437851418679282,2.25,20.16957686192206,-232.0593879827109,Tradicional
2016,9,86.64,19.8,12.7,11.2207834592,0.2406840928702244,0,1,0.67,0.1228688400534485,3.039449491760986,0.3531472004840023,14.42977476214615,2.25,20.195240294444588,-231.94809678816387,Tradicional
2016,10,86.56,14.4,11.9,5.281186013599999,0.1835642353473674,0,1,0.67,0.1237370054542339,3.068643643113753,0.3527101641444713,14.42722775829394,2.25,20.2223185710064,-231.8340720318045,Tradicional
2016,11,86.26,9.0,85.2,1.7985467135999995,0.086664684041094,0,1,0.67,0.1113126679381978,3.0766390939895976,0.3532422486289789,14.4269197066804,2.25,20.218113717237173,-231.8789604447056,Tradicional
2016,12,86.4,6.2,12.7,0.4722117119999998,0.0652527789700365,0,0,0.67,0.0925762694585759,3.0683901732164327,0.3532384437757275,14.425917128502126,2.25,20.190122014952863,-232.0292556596113,Tradicional
2017,1,87.22,5.06267876344086,37.37,1.9601295669196768,0.0711957340461801,0,0,0.67,0.0894316429590882,3.0726646434777565,0.3527310943153406,14.424547185937763,2.25,20.18937456668995,-232.01884353505253,Tradicional
2017,2,87.11999999999999,8.280480654761908,28.88600000000001,2.369949361708293,0.0567556975156836,0,0,0.67,0.0662196014261273,3.040822725072944,0.351148955985617,14.42114499994513,2.25,20.12933628242982,-232.3092148988308,Tradicional
2017,3,87.02,11.02731787634409,32.11800000000001,7.150407213406988,0.0720711701189688,0,0,0.67,0.0522905087755429,2.990457173716748,0.3467019816349361,14.413300944360412,2.25,20.05275060848764,-232.68573553405213,Tradicional
2017,4,87.0,12.794009027777776,5.656000000000001,14.635165767236318,0.2448069392414415,0,1,1.44,0.1688563343766797,3.0231096567048623,0.343066946252661,14.407043751727002,2.25,20.192076689061206,-231.97052088370936,Tradicional
2017,5,86.82,17.40992338709678,74.742,15.174345870940668,0.2160972636391299,0,1,1.44,0.1801410130072475,3.0077384607334063,0.3454303050262076,14.406089347032768,2.25,20.18939912579963,-231.9901698887737,Tradicional
2017,6,86.72,21.29429861111112,42.622,16.248686998847507,0.1946963441377147,0,1,1.44,0.153674837526007,2.952076818331681,0.347383660411275,14.403288082615648,2.25,20.10642339888461,-232.4119778278593,Tradicional
2017,7,86.75999999999999,22.062815860215053,15.756,20.95895238694313,0.2451173346959223,0,1,1.44,0.1753426141493573,2.9132432813097746,0.3465369572784837,14.39709485748209,2.25,20.082217710219705,-232.53270055406205,Tradicional
2017,8,86.52,21.624079301075263,36.36,17.149933206077733,0.1664660978564307,0,1,0.67,0.1033305375145232,2.879040757456792,0.3474731140872676,14.393108545524653,2.25,19.972952954583235,-233.10095821048503,Tradicional
2017,9,86.6,17.140497916666668,5.656000000000001,9.848087264616217,0.1503875861918141,0,1,0.67,0.0933379757258948,2.872182902069357,0.344675294669035,14.386604695589211,2.25,19.946800868053497,-233.24276052483395,Tradicional
2017,10,86.32,15.638098790322584,21.412,6.967025024428274,0.2375373117753861,0,1,0.67,0.1294499994825308,2.9290795510643206,0.3420042690065857,14.380547075867163,2.25,20.0310808954206,-232.86922560782887,Tradicional
2017,11,86.44,8.810162499999999,18.180000000000003,2.6827869952845096,0.0751045932965205,0,1,0.67,0.1112295342559935,2.933246669817072,0.3428534178913188,14.38030255568336,2.25,20.017632177647744,-232.9468310018742,Tradicional
2017,12,86.11999999999999,5.944842069892473,58.58000000000002,1.1707461314458132,0.0695308619959464,0,0,0.67,0.0957719079759877,2.9317396131288267,0.3429709199208922,14.37915088962171,2.25,19.999633330647416,-233.0582963326583,Tradicional
2018,1,87.18,6.893093413978495,115.342,1.674623615280012,0.1093275880233211,0,0,0.67,0.0974172582192018,2.946525753048268,0.3422531106005367,14.376755102234895,2.25,20.012951224102903,-232.9650231007304,Tradicional
2018,2,87.08,4.846835565476192,35.754000000000005,1.8545191368073937,0.0845090486602523,0,0,0.67,0.0990702279418785,2.961801764431113,0.3420564987227621,14.375489546824149,2.25,20.028418037919906,-232.8784318817617,Tradicional
2018,3,86.98,8.191313844086022,52.318,5.455574167677591,0.1100492256804206,0,0,0.67,0.092742084365879,2.9650715990353333,0.3412004246777369,14.372459987210892,2.25,20.02147409528984,-232.9059760016576,Tradicional
2018,4,86.88,11.98709166666667,86.052,6.527238403823803,0.2416789121966036,0,1,1.44,0.1887502007779273,3.0026271871456065,0.3401106568680465,14.369162235657,2.25,20.15065028044858,-232.2531473665216,Tradicional
2018,5,86.78,14.422921370967742,65.64800000000001,8.873373812827142,0.2181638028278307,0,1,1.44,0.2055512826453126,3.0121194433585203,0.3441237952818171,14.371060472690967,2.25,20.18285499397662,-232.09940994332868,Tradicional
2018,6,86.68,19.063881944444443,39.39,11.556766439052812,0.157810826064487,0,1,1.44,0.1479747919816254,2.959737002113958,0.3486638109536606,14.37219964424736,2.25,20.078575249296605,-232.6269445882545,Tradicional
2018,7,86.58,21.980349462365588,117.76400000000002,14.99282729709878,0.2005120540864945,0,1,1.44,0.1481197155100205,2.9029446357699937,0.347308557327332,14.3656962259664,2.25,20.01406913457375,-232.9647327116025,Tradicional
2018,8,86.64,22.45317204301076,0.0,17.71929664772765,0.2229677061937473,0,1,0.67,0.1179170285374669,2.896309161166169,0.3456094410839862,14.358443050863317,2.25,19.968278681650936,-233.19909615414,Tradicional
2018,9,86.38,20.07527777777778,45.45,10.089043969971392,0.2477186202547368,0,1,0.67,0.1279437501322801,2.9240196462512267,0.3427448519144885,14.35066494880335,2.25,19.995373197101344,-233.1035225396879,Tradicional
2018,10,86.28,13.655982526881724,28.482,4.441771099347957,0.2028042604716446,0,1,0.67,0.1369225218267778,2.9731939281059643,0.342985758647012,14.348578815465078,2.25,20.051681024044832,-232.8617872978693,Tradicional
2018,11,86.18,9.189856944444443,60.802000000000014,1.053594012568207,0.093699543113264,0,1,0.67,0.1212124983634055,2.9856403322704264,0.3441510993070699,14.34869583005572,2.25,20.04969975999662,-232.89406539686345,Tradicional
2018,12,86.08,8.254520161290321,25.856,1.4486459896111472,0.1265578842993008,0,0,0.67,0.1098275603027964,2.997702958495153,0.3443636943503051,14.347050245693977,2.25,20.04894445884223,-232.93117870909617,Tradicional
2019,1,87.14,6.093131720430107,44.844,1.8610888834800328,0.0832454338653441,0,0,0.67,0.0995414294814139,3.0022930242608754,0.3444543928175471,14.345919238065145,2.25,20.04220808462498,-232.9427814080891,Tradicional
2019,2,87.03999999999999,7.759191964285717,37.97600000000001,3.684157481105254,0.0646215080821102,0,0,0.67,0.0769996669872384,2.9814828175348924,0.3437375978098709,14.343366725579603,2.25,19.995586807911607,-233.165389008937,Tradicional
2019,3,87.0,10.235943548387096,9.09,9.54604581586889,0.1224776211360617,0,0,0.67,0.0790937739554756,2.9715654375449305,0.3406973216849808,14.337116342404853,2.25,19.97847287559024,-233.2351860512756,Tradicional
2019,4,86.83999999999999,11.418480555555556,63.22600000000001,7.489424118666054,0.217248467350199,0,1,1.44,0.1693192450536539,3.002828038322887,0.3391223440999737,14.333421364675782,2.25,20.09469099215229,-232.6471689005526,Tradicional
2019,5,86.74,14.35995497311828,32.522,14.216634184525317,0.2440928294049421,0,1,1.44,0.2133207679510782,3.023415361234175,0.3420371011418017,14.334048367133754,2.25,20.16282159746081,-232.31450160820333,Tradicional
2019,6,86.64,20.488104166666663,45.854000000000006,21.41793010474886,0.2303339233602444,0,1,1.44,0.185584538045474,2.988437864520077,0.3470956421169756,14.335087191640708,2.25,20.10620523632324,-232.60622502819072,Tradicional
2019,7,86.53999999999999,22.909260752688176,29.896000000000004,21.34108242526835,0.1565002766019204,0,1,1.44,0.1264586736334371,2.9044759157854374,0.3486636428249461,14.33154287384878,2.25,19.9611411060926,-233.34038409882496,Tradicional
2019,8,86.6,22.37980510752688,11.514,18.996583608776657,0.2076911976185837,0,1,0.67,0.1078014215502546,2.889216442558395,0.3451301421064512,14.32244408783035,2.25,19.91459209404545,-233.57937864008483,Tradicional
2019,9,86.33999999999999,18.3855625,64.83800000000001,10.05319015566192,0.2159268119477863,0,1,0.67,0.1172948538279251,2.9115776537187754,0.3422789975712911,14.315390873824708,2.25,19.9365423789427,-233.5051409083509,Tradicional
2019,10,86.24,15.35627620967742,30.098,5.673013409254305,0.2231516427170169,0,1,0.67,0.1335281040968318,2.9608049636666527,0.341446421332141,14.31154711996716,2.25,19.997326609062785,-233.2441882572722,Tradicional
2019,11,86.14,8.784636805555555,119.98799999999996,1.41907599584611,0.0696883964032582,0,1,0.67,0.1117530167135225,2.961435013700474,0.3424996059464573,14.31159170051331,2.25,19.977279336873764,-233.3610840741757,Tradicional
2019,12,86.03999999999999,7.675431451612903,29.896000000000004,1.1695752764161524,0.1158874117071139,0,0,0.67,0.104326954335958,2.9728797272101506,0.3423844101356244,14.309719641777304,2.25,19.97931073345904,-233.38279591330905,Tradicional
2020,1,87.10000000000001,5.285847446236557,38.986,1.0070003216204224,0.0627831037545798,0,0,0.67,0.0925419803415136,2.971703772141165,0.3423900697284439,14.308650306712314,2.25,19.96528612892344,-233.4373333362967,Tradicional
2020,2,87.04,9.723227011494256,10.504,3.397971018587573,0.0848454696360606,0,0,0.67,0.0722999191258737,2.944800438801229,0.3405770058871251,14.304028801400063,2.25,19.91170616521429,-233.6880705144316,Tradicional
2020,3,86.9,9.555620295698924,100.59600000000002,5.060721124241758,0.1086111635698244,0,0,0.67,0.0740544109115145,2.934509535155683,0.3376957581634822,14.29811212006791,2.25,19.89437182429859,-233.76631921812407,Tradicional
2020,4,86.8,12.685195138888885,61.408,3.966719051790426,0.2071630719919787,0,1,1.44,0.1570933172587127,2.953759079761772,0.3355088191452936,14.293243589002602,2.25,19.98960480516838,-233.27981265368825,Tradicional
2020,5,86.7,17.77478494623656,39.188,14.41172473022779,0.1793868118614694,0,1,1.44,0.1531825385435709,2.922832971414774,0.3372289023212274,14.290990376703428,2.25,19.954234788983,-233.4611900178999,Tradicional
2020,6,86.60000000000001,18.40657430555556,47.066,12.495505351943518,0.1927143767167458,0,1,1.44,0.1572218469081828,2.8934669235744,0.338285640537025,14.287856307437604,2.25,19.92683071845721,-233.60914641012,Tradicional
2020,7,86.64,22.230161290322584,9.09,21.811177141499417,0.1722674466253517,0,1,1.44,0.1325466606886744,2.826185818882526,0.3381716337638863,14.28173629079082,2.25,19.828640404125903,-234.1054929326537,Tradicional
2020,8,86.4,21.78939516129032,32.926,16.394468608411493,0.2057061333554473,0,1,0.67,0.1097113382575899,2.818174694480255,0.3359707656140061,14.273384519256938,2.25,19.78724131760879,-234.3419381899805,Tradicional
2020,9,86.3,18.80441180555556,28.078,12.815579730877577,0.2127232295869334,0,1,0.67,0.1153437966906556,2.838031976155388,0.333465405625295,14.265824612991322,2.25,19.802665791462665,-234.29614527033385,Tradicional
2020,10,86.2,12.888693963051937,30.704,4.5851050142053005,0.2471569937826455,0,1,0.67,0.1525244800744868,2.921160707366324,0.3333805363301225,14.263166491501616,2.25,19.92023221527255,-233.75281493202328,Tradicional
2020,11,86.10000000000001,9.865588194444443,31.31000000000001,1.35273373934728,0.0730710369159201,0,1,0.67,0.1182011805201611,2.91797609406652,0.3354049647343876,14.263849599539984,2.25,19.88543183886105,-233.94285116091885,Tradicional
2020,12,86.0,6.526835349462365,67.67,1.2201856139253997,0.0839113483640201,0,0,0.67,0.1020898729225477,2.9207591246036344,0.3359289007558297,14.26283086723828,2.25,19.871608765520293,-234.0357051071147,Tradicional
2011,1,108.07,5.303508064516127,23.15,1.349773176231612,0.1466135360433746,0,0,0.75,0.1979000934670761,4.361742572807437,0.4975921042291956,18.85834281631086,2.25,26.165577586814567,-22.37142763740718,Orgánica
2011,2,107.97,7.077819940476191,34.41,2.6387363486182087,0.1730422862922266,0,0,0.75,0.1828671186635955,4.382928755727194,0.4990734135973608,18.86014537472076,2.25,26.17501466270891,-22.309324898635907,Orgánica
2011,3,107.87,8.573790322580646,38.67,3.55859915848101,0.1180216310224638,0,1,0.75,0.1669389248752009,4.391327132728772,0.50005103866657,18.86147065525177,2.25,26.16978775152232,-22.322000765321537,Orgánica
2011,4,107.77,14.102173611111114,45.19,9.009340581424668,0.2733854951298752,0,1,1.5,0.2338430965460175,4.3873162496320175,0.4990868402788434,18.860303408989523,2.25,26.2305495954464,-22.07869217686187,Orgánica
2011,5,107.67,16.70707661290323,36.12,11.786551558573008,0.2432925182242684,0,1,1.5,0.2236854023741995,4.342002266669094,0.5014276077639364,18.862629294103808,2.25,26.17974457091104,-22.265553369009595,Orgánica
2011,6,107.57,18.494375,23.2,15.175452907847705,0.2535378156206019,0,1,1.5,0.2151046921679201,4.281425990470251,0.5020555033855583,18.86284901116909,2.25,26.11143519719282,-22.524101779249904,Orgánica
