Year,Month,DPM_t_C_ha,RPM_t_C_ha,BIO_t_C_ha,HUM_t_C_ha,IOM_t_C_ha,SOC_t_C_ha,deltaC
2014,3,0.15862191272395273,4.18645642729021,0.4833508351437555,18.81661065114669,2.25,25.895039826304608,-23.407960832311005
2014,4,0.2175474458830731,4.179946896193169,0.48225653177706995,18.814294008870146,2.25,25.944044882723457,-23.21222082431951
2014,5,0.21677573103170208,4.154593185865868,0.4845206951391651,18.815781876145845,2.25,25.92167148818258,-23.29970476176324
2014,6,0.22778058918452565,4.104346939208954,0.48477834600308517,18.813847090912557,2.25,25.88075296530912,-23.461530563505416
2014,7,0.2316720132253207,4.049777168570221,0.4851785280593207,18.81182661402037,2.25,25.82845432387523,-23.672877762033195
2014,8,0.17963304214044784,4.043379686182947,0.48539286587658204,18.80950237106716,2.25,25.76790796526714,-23.92194560571237
2014,9,0.1555865723417552,4.025415874334587,0.48205784027855486,18.80328299836057,2.25,25.716343285315464,-24.142013338402602
2014,10,0.1616042833911913,4.0426297363967425,0.47929224245034185,18.798429087270105,2.25,25.73195534950838,-24.11379684771042
2014,11,0.16179284139791483,4.06792155793725,0.47932421252252305,18.79784151992114,2.25,25.75688013177883,-24.046882853957953
2014,12,0.1928016724809677,4.129902711978896,0.4797704568765025,18.79808295360082,2.25,25.850557794937185,-23.731285872039876
2015,1,0.1713335969882717,4.139162743385903,0.48127408038762576,18.79941487423858,2.25,25.84118529500038,-23.741226130839287
2015,2,0.17665492449902087,4.171538462322209,0.48201954321189777,18.800001949697002,2.25,25.88021487973013,-23.575407542408165
2015,3,0.1551399838839432,4.173691186983805,0.4828793279359159,18.800568109348333,2.25,25.862278608151996,-23.635973105636587
2015,4,0.19678583638894648,4.162741891316891,0.48204457643458537,18.798773583879704,2.25,25.89034588802013,-23.519989622120875
2015,5,0.2218116718236985,4.134348674323435,0.4824086418649026,18.797606868738587,2.25,25.886175856750622,-23.523664410284972
2015,6,0.1736657173212813,4.040714962935283,0.48266529258608337,18.795209937043207,2.25,25.742255909885856,-24.079861831455606
2015,7,0.18745438198873815,3.9411859015576436,0.4768089130827025,18.784571334345557,2.25,25.640020530974642,-24.481703122950506
2015,8,0.1327989615434053,3.884356651212961,0.47315749333878787,18.776450696453857,2.25,25.51676380254901,-24.956863931284488
